23.1250;2019-05-30 11:34:58.211700
23.1374;2019-05-30 11:35:17.072586
23.5122;2019-05-30 11:35:27.116216
25.0122;2019-05-30 11:35:37.168891
25.2124;2019-05-30 11:35:47.357687
24.2624;2019-05-30 11:36:27.984699
25.0246;2019-05-30 11:36:38.048727
23.7248;2019-05-30 11:42:20.306673
24.7622;2019-05-30 11:42:30.368896
23.4124;2019-05-30 11:43:55.143064
25.0370;2019-05-30 11:44:05.272501
